library_id,title_en,title_zh,year,source,pmid,pmcid,doi,url,query,include_status,in_healthspan_findings,health_topic_ids,in_evidence_matrix,in_skin_beauty_findings,skin_topic_ids,last_checked,品牌标识,Brand,SEO关键词,资产归属,GitHub公开入口
pubmed-30614183,Circumventing senescence is associated with stem cell properties and metformin sensitivity.,,2019,PubMed,30614183,,10.1111/acel.12889,https://pubmed.ncbi.nlm.nih.gov/30614183/,metformin-aging__high_weight_journal,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30614406,Effects of a resistance-training programme on endoplasmic reticulum unfolded protein response and mitochondrial functions in PBMCs from elderly subjects.,,2019,PubMed,30614406,,10.1080/17461391.2018.1561950,https://pubmed.ncbi.nlm.nih.gov/30614406/,autophagy-mitophagy__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30616998,"Senolytics in idiopathic pulmonary fibrosis: Results from a first-in-human, open-label, pilot study.",,2019,PubMed,30616998,,10.1016/j.ebiom.2018.12.052,https://pubmed.ncbi.nlm.nih.gov/30616998/,senolytics__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30617039,Exploiting FAsting-mimicking Diet and MEtformin to Improve the Efficacy of Platinum-pemetrexed Chemotherapy in Advanced LKB1-inactivated Lung Adenocarcinoma: The FAME Trial.,,2019,PubMed,30617039,,10.1016/j.cllc.2018.12.011,https://pubmed.ncbi.nlm.nih.gov/30617039/,metformin-aging__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30625200,"Cardiorespiratory fitness data from 18,189 participants who underwent treadmill cardiopulmonary exercise testing in a Brazilian population.",,2019,PubMed,30625200,,10.1371/journal.pone.0209897,https://pubmed.ncbi.nlm.nih.gov/30625200/,cardiorespiratory-fitness__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30633899,Klotho gene polymorphisms are associated with healthy aging and longevity: Evidence from a meta-analysis.,,2019,PubMed,30633899,,10.1016/j.mad.2018.12.003,https://pubmed.ncbi.nlm.nih.gov/30633899/,klotho-il11-aging__high_design,selected_finding_draft,true,klotho-il11-aging,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30633901,Biological Functions of Autophagy Genes: A Disease Perspective.,,2019,PubMed,30633901,,10.1016/j.cell.2018.09.048,https://pubmed.ncbi.nlm.nih.gov/30633901/,autophagy-mitophagy__high_weight_journal,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30634508,Emerging Concepts and Functions of Autophagy as a Regulator of Synaptic Components and Plasticity.,,2019,PubMed,30634508,,10.3390/cells8010034,https://pubmed.ncbi.nlm.nih.gov/30634508/,autophagy-mitophagy__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30634875,"Cardiorespiratory Fitness and Risk of All-Cause, Cardiovascular Disease, and Cancer Mortality in Men With Musculoskeletal Conditions.",,2019,PubMed,30634875,,10.1123/jpah.2017-0644,https://pubmed.ncbi.nlm.nih.gov/30634875/,cardiorespiratory-fitness__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-3063788,Isolated systolic hypertension in the elderly.,,1988,PubMed,3063788,,,https://pubmed.ncbi.nlm.nih.gov/3063788/,blood-pressure-aging__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30639273,The Active Ingredient of Cognitive Restoration: A Multicenter Randomized Controlled Trial of Sequential Combination of Aerobic Exercise and Computer-Based Cognitive Training in Stroke Survivors With Cognitive Decline.,,2019,PubMed,30639273,,10.1016/j.apmr.2018.12.020,https://pubmed.ncbi.nlm.nih.gov/30639273/,physical-activity-healthspan__high_design,selected_finding_draft,true,physical-activity-healthspan,true,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30640362,Utility of Neuronal-Derived Exosomes to Examine Molecular Mechanisms That Affect Motor Function in Patients With Parkinson Disease: A Secondary Analysis of the Exenatide-PD Trial.,,2019,PubMed,30640362,,10.1001/jamaneurol.2018.4304,https://pubmed.ncbi.nlm.nih.gov/30640362/,rapamycin-mtor-aging__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30640696,Association of metformin use with ovarian cancer incidence and prognosis: a systematic review and meta-analysis.,,2019,PubMed,30640696,,10.1136/ijgc-2018-000060,https://pubmed.ncbi.nlm.nih.gov/30640696/,metformin-aging__high_design,selected_finding_draft,true,metformin-aging,true,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30640736,Which type of exercise keeps you young?,,2019,PubMed,30640736,,10.1097/MCO.0000000000000546,https://pubmed.ncbi.nlm.nih.gov/30640736/,physical-activity-healthspan__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30646252,Association of Cardiorespiratory Fitness With Long-term Mortality Among Adults Undergoing Exercise Treadmill Testing.,,2018,PubMed,30646252,,10.1001/jamanetworkopen.2018.3605,https://pubmed.ncbi.nlm.nih.gov/30646252/,cardiorespiratory-fitness__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30648267,Antiaging effects of bioactive molecules isolated from plants and fungi.,,2019,PubMed,30648267,,10.1002/med.21559,https://pubmed.ncbi.nlm.nih.gov/30648267/,caloric-restriction-human__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30651193,Dietary inflammatory index and all-cause mortality in large cohorts: The SUN and PREDIMED studies.,,2019,PubMed,30651193,,10.1016/j.clnu.2018.05.003,https://pubmed.ncbi.nlm.nih.gov/30651193/,dietary-pattern-longevity__high_design,selected_finding_draft,true,dietary-pattern-longevity,true,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30654884,Association of Sleep Duration and Quality With Subclinical Atherosclerosis.,,2019,PubMed,30654884,,10.1016/j.jacc.2018.10.060,https://pubmed.ncbi.nlm.nih.gov/30654884/,sleep-aging__high_weight_journal,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30657536,Association Between Low-Density Lipoprotein Cholesterol Levels and Risk for Sepsis Among Patients Admitted to the Hospital With Infection.,,2019,PubMed,30657536,,10.1001/jamanetworkopen.2018.7223,https://pubmed.ncbi.nlm.nih.gov/30657536/,ldl-apob-cardiovascular-risk__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30659252,Prediction of mortality in Chinese very old people through the frailty index based on routine laboratory data.,,2019,PubMed,30659252,,10.1038/s41598-018-36569-9,https://pubmed.ncbi.nlm.nih.gov/30659252/,resistance-training-muscle__high_design,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30660189,Leisure-time physical activity and DNA methylation age-a twin study.,,2019,PubMed,30660189,,10.1186/s13148-019-0613-5,https://pubmed.ncbi.nlm.nih.gov/30660189/,epigenetic-clocks__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30663998,Metformin Use and Kidney Cancer Survival Outcomes: A Systematic Review and Meta-Analysis.,,2019,PubMed,30663998,,10.1097/COC.0000000000000512,https://pubmed.ncbi.nlm.nih.gov/30663998/,metformin-aging__high_design,selected_finding_draft,true,metformin-aging,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30665909,"Body size, non-occupational physical activity and the chance of reaching longevity in men and women: findings from the Netherlands Cohort Study.",,2019,PubMed,30665909,,10.1136/jech-2018-211410,https://pubmed.ncbi.nlm.nih.gov/30665909/,physical-activity-healthspan__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30669147,Fibroblast Growth Factor 23 Genotype and Cardiovascular Disease in Patients Undergoing Hemodialysis.,,2019,PubMed,30669147,,10.1159/000496060,https://pubmed.ncbi.nlm.nih.gov/30669147/,klotho-il11-aging__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30669679,Nicotinamide Mononucleotide: Exploration of Diverse Therapeutic Applications of a Potential Molecule.,,2019,PubMed,30669679,,10.3390/biom9010034,https://pubmed.ncbi.nlm.nih.gov/30669679/,nad-nmn-nr-aging__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30672083,Metformin use and cardiovascular events in patients with type 2 diabetes and chronic kidney disease.,,2019,PubMed,30672083,,10.1111/dom.13642,https://pubmed.ncbi.nlm.nih.gov/30672083/,metformin-aging__high_design,active_candidate_needs_review,false,,false,false,,2026-05-12,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30674654,Rapamycin and Alzheimer's disease: Time for a clinical trial?,,2019,PubMed,30674654,PMC6762017,10.1126/scitranslmed.aar4289,https://pubmed.ncbi.nlm.nih.gov/30674654/,rapamycin-mtor-aging__recent_review_trial,selected_finding_draft,true,rapamycin-mtor-aging,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30674710,Can ovarian aging be delayed by pharmacological strategies?,,2019,PubMed,30674710,,10.18632/aging.101784,https://pubmed.ncbi.nlm.nih.gov/30674710/,caloric-restriction-human__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30676058,"Mediterranean diet, cardiovascular disease and mortality in diabetes: A systematic review and meta-analysis of prospective cohort studies and randomized clinical trials.",,2020,PubMed,30676058,,10.1080/10408398.2019.1565281,https://pubmed.ncbi.nlm.nih.gov/30676058/,dietary-pattern-longevity__high_design,selected_finding_draft,true,dietary-pattern-longevity,true,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
pubmed-30676997,Prospects of Pharmacological Interventions to Organismal Aging.,,2018,PubMed,30676997,,10.1515/bmc-2018-0018,https://pubmed.ncbi.nlm.nih.gov/30676997/,metformin-aging__recent_review_trial,active_candidate_needs_review,false,,false,false,,2026-04-29,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
